date	open	high	low	close	volume
2013-01-18	6059.85	6083.4	6048.3	6064.4	
2013-01-21	6085.75	6094.35	6065.1	6082.3	
2013-01-22	6080.15	6101.3	6040.5	6048.5	
2013-01-23	6052.85	6069.8	6021.15	6054.3	
2013-01-24	6046.2	6065.3	6007.85	6019.35	
2013-01-25	6024.5	6080.55	6014.45	6074.65	
2013-01-28	6082.1	6088.4	6061.4	6074.8	
2013-01-29	6064.7	6111.8	6042.45	6049.9	
2013-01-30	6065.0	6071.95	6044.15	6055.75	
2013-01-31	6045.65	6058.05	6025.15	6034.75	
2013-02-01	6040.95	6052.95	5983.2	5998.9	
2013-02-04	6025.2	6038.5	5981.25	5987.25	
2013-02-05	5948.2	5970.35	5946.9	5956.9	
2013-02-06	5988.05	5990.9	5953.15	5959.2	
2013-02-07	5936.45	5978.5	5927.6	5938.8	
2013-02-08	5929.1	5953.7	5883.65	5903.5	
2013-02-11	5920.05	5924.15	5879.1	5897.85	
2013-02-12	5894.35	5927.65	5886.45	5922.5	
2013-02-13	5943.15	5969.5	5922.95	5932.95	
2013-02-14	5933.2	5940.2	5884.55	5896.95	
2013-02-15	5869.95	5899.95	5853.9	5887.4	
2013-02-18	5888.65	5911.0	5878.45	5898.2	
2013-02-19	5900.2	5947.55	5883.15	5939.7	
2013-02-20	5966.3	5971.0	5937.55	5943.05	
2013-02-21	5909.65	5921.15	5844.4	5852.25	
2013-02-22	5837.95	5873.8	5835.8	5850.3	
2013-02-25	5870.55	5878.4	5825.0	5854.75	
2013-02-26	5838.3	5838.85	5748.6	5761.35	
2013-02-27	5784.9	5818.2	5749.7	5796.9	
2013-02-28	5834.35	5849.9	5671.9	5693.05	
2013-03-01	5702.45	5739.45	5679.9	5719.7	
2013-03-04	5704.7	5712.0	5663.6	5698.5	
2013-03-05	5722.45	5790.1	5722.4	5784.25	
2013-03-06	5816.4	5828.7	5795.05	5818.6	
2013-03-07	5801.3	5878.0	5801.3	5863.3	
2013-03-08	5883.65	5952.85	5883.0	5945.7	
2013-03-11	5946.1	5971.2	5930.35	5942.35	
2013-03-12	5944.6	5952.0	5893.65	5914.1	
2013-03-13	5884.8	5893.85	5842.25	5851.2	
2013-03-14	5845.95	5920.15	5791.75	5908.95	
2013-03-15	5914.9	5945.65	5861.0	5872.6	
2013-03-18	5816.75	5850.2	5814.35	5835.25	
2013-03-19	5859.5	5863.6	5724.3	5745.95	
2013-03-20	5740.55	5745.3	5682.3	5694.4	
2013-03-21	5705.9	5757.75	5647.95	5658.75	
2013-03-22	5659.8	5691.45	5631.8	5651.35	
2013-03-25	5707.3	5718.4	5624.4	5633.85	
2013-03-26	5613.75	5655.3	5612.05	5641.6	
2013-03-28	5647.75	5692.95	5604.85	5682.55	
2013-04-01	5697.35	5720.95	5675.9	5704.4	
2013-04-02	5701.7	5754.6	5687.15	5748.1	
2013-04-03	5740.2	5744.95	5650.1	5672.9	
2013-04-04	5640.65	5644.45	5565.65	5574.75	
2013-04-05	5568.1	5577.3	5534.7	5553.25	
2013-04-08	5550.5	5569.2	5537.05	5542.95	
2013-04-09	5568.75	5603.05	5487.0	5495.1	
2013-04-10	5536.25	5569.25	5477.2	5558.7	
2013-04-11	5601.65	5610.65	5542.85	5594.0	
2013-04-12	5520.7	5544.5	5494.9	5528.55	
2013-04-15	5508.5	5592.85	5500.3	5568.4	
2013-04-16	5562.45	5699.25	5555.85	5688.95	
2013-04-17	5708.65	5732.15	5669.0	5688.7	
2013-04-18	5682.7	5794.35	5681.85	5783.1	
2013-04-22	5789.85	5844.85	5789.8	5834.4	
2013-04-23	5843.1	5844.3	5791.55	5836.9	
2013-04-25	5856.1	5924.6	5853.3	5916.3	
2013-04-26	5899.75	5907.05	5860.5	5871.45	
2013-04-29	5877.6	5918.65	5868.8	5904.1	
2013-04-30	5932.6	5962.3	5867.8	5930.2	
2013-05-02	5911.4	6019.45	5910.95	5999.35	
2013-05-03	5993.5	6000.3	5930.15	5944.0	
2013-05-06	5944.9	5976.5	5928.45	5971.05	
2013-05-07	5983.45	6050.5	5982.95	6043.55	
2013-05-08	6064.15	6083.55	6024.95	6069.3	
2013-05-09	6078.35	6084.7	6040.45	6050.15	
2013-05-10	6046.25	6105.3	6045.6	6094.75	
2013-05-11	6088.2	6114.55	6084.15	6107.25	
2013-05-13	6098.2	6104.95	5972.9	5980.45	
2013-05-14	5989.7	6026.2	5970.05	5995.4	
2013-05-15	6018.85	6157.1	6018.85	6146.75	
2013-05-16	6128.25	6187.3	6128.25	6169.9	
2013-05-17	6172.95	6199.95	6146.15	6187.3	
2013-05-20	6198.0	6229.45	6146.05	6156.9	
2013-05-21	6152.35	6180.25	6102.35	6114.1	
2013-05-22	6127.05	6147.6	6074.45	6094.5	
2013-05-23	6050.4	6081.45	5955.7	5967.05	
2013-05-24	6010.7	6015.3	5936.8	5983.55	
2013-05-27	5989.4	6099.9	5975.55	6083.15	
2013-05-28	6086.35	6127.65	6055.4	6111.25	
2013-05-29	6120.45	6125.05	6069.8	6104.3	
2013-05-30	6072.15	6133.75	6072.15	6124.05	
2013-05-31	6098.7	6106.25	5975.55	5985.95	
2013-06-03	5997.35	6011.0	5916.35	5939.3	
2013-06-04	5941.1	5981.6	5910.25	5919.45	
2013-06-05	5908.3	5935.2	5883.7	5923.85	
2013-06-06	5895.0	5956.55	5869.5	5921.4	
2013-06-07	5900.05	5972.7	5871.3	5881.0	
2013-06-10	5907.9	5931.65	5857.4	5878.0	
2013-06-11	5848.75	5868.05	5780.35	5788.8	
2013-06-12	5771.75	5792.9	5738.6	5760.2	
2013-06-13	5709.35	5729.85	5683.1	5699.1	
2013-06-14	5748.95	5819.4	5739.4	5808.4	
2013-06-17	5820.4	5854.9	5770.25	5850.05	
2013-06-18	5841.9	5863.4	5804.3	5813.6	
2013-06-19	5805.75	5828.4	5777.9	5822.25	
2013-06-20	5754.15	5755.0	5645.65	5655.9	
2013-06-21	5639.9	5686.15	5616.85	5667.65	
2013-06-24	5638.05	5640.0	5566.25	5590.25	
2013-06-25	5606.95	5666.25	5570.25	5609.1	
2013-06-26	5627.95	5635.25	5579.35	5588.7	
2013-06-27	5647.95	5699.35	5630.95	5682.35	
2013-06-28	5749.5	5852.95	5749.5	5842.2	
2013-07-01	5834.1	5904.35	5822.2	5898.85	
2013-07-02	5885.5	5898.8	5852.3	5857.55	
2013-07-03	5811.95	5815.0	5760.4	5770.9	
2013-07-04	5794.75	5848.2	5786.05	5836.95	
2013-07-05	5889.95	5900.45	5858.45	5867.9	
2013-07-08	5833.15	5833.85	5775.55	5811.55	
2013-07-09	5834.6	5864.95	5834.6	5859.0	
2013-07-10	5869.9	5879.35	5802.85	5816.7	
2013-07-11	5894.5	5948.85	5887.95	5935.1	
2013-07-12	6000.5	6019.0	5951.15	6009.0	
2013-07-15	5991.2	6038.2	5980.95	6030.8	
2013-07-16	5930.8	5966.05	5910.95	5955.25	
2013-07-17	5972.25	5989.8	5926.75	5973.3	
2013-07-18	5984.7	6051.1	5974.55	6038.05	
2013-07-19	6057.2	6066.85	6020.25	6029.2	
2013-07-22	6009.75	6064.15	6004.25	6031.8	
2013-07-23	6064.3	6093.35	6061.3	6077.8	
2013-07-24	6032.2	6047.25	5962.6	5990.5	
2013-07-25	5970.4	5990.65	5896.4	5907.5	
2013-07-26	5937.95	5944.5	5869.5	5886.2	
2013-07-29	5869.95	5886.0	5825.8	5831.65	
2013-07-30	5836.05	5861.3	5747.6	5755.05	
2013-07-31	5738.35	5752.1	5675.75	5742.0	
2013-08-01	5776.9	5808.5	5676.85	5727.85	
2013-08-02	5750.05	5761.85	5649.0	5677.9	
2013-08-05	5682.4	5721.0	5661.5	5685.4	
2013-08-06	5664.9	5664.9	5521.8	5542.25	
2013-08-07	5549.3	5561.45	5486.85	5519.1	
2013-08-08	5510.05	5577.6	5510.05	5565.65	
2013-08-12	5606.7	5644.1	5557.1	5612.4	
2013-08-13	5600.25	5704.75	5578.9	5699.3	
2013-08-14	5715.4	5754.55	5690.2	5742.3	
2013-08-16	5705.45	5716.6	5496.05	5507.85	
2013-08-19	5497.55	5499.65	5360.65	5414.75	
2013-08-20	5353.45	5417.8	5306.35	5401.45	
2013-08-21	5494.45	5504.1	5268.45	5302.55	
2013-08-22	5282.8	5418.95	5254.05	5408.45	
2013-08-23	5428.75	5478.8	5377.8	5471.75	
2013-08-26	5499.4	5528.7	5454.45	5476.5	
2013-08-27	5426.5	5427.4	5274.25	5287.45	
2013-08-28	5233.45	5317.7	5118.85	5285.0	
2013-08-29	5316.5	5428.9	5303.0	5409.05	
2013-08-30	5407.45	5493.3	5360.2	5471.8	
2013-09-02	5480.25	5564.9	5478.85	5550.75	
2013-09-03	5574.7	5580.95	5323.75	5341.45	
2013-09-04	5358.65	5460.25	5318.9	5448.1	
2013-09-05	5553.75	5625.75	5552.7	5592.95	
2013-09-06	5617.45	5688.6	5566.15	5680.4	
2013-09-10	5738.5	5904.85	5738.2	5896.75	
2013-09-11	5887.25	5924.35	5832.7	5913.15	
2013-09-12	5931.15	5932.0	5815.8	5850.7	
2013-09-13	5828.0	5884.3	5822.9	5850.6	
2013-09-16	5930.3	5957.25	5798.15	5840.55	
2013-09-17	5824.2	5857.8	5804.9	5850.2	
2013-09-18	5872.75	5916.9	5840.2	5899.45	
2013-09-19	6044.15	6142.5	6040.15	6115.55	
2013-09-20	6104.55	6130.95	5932.85	6012.1	
2013-09-23	5945.8	5989.4	5871.4	5889.75	
2013-09-24	5855.0	5938.4	5854.55	5892.45	
2013-09-25	5901.55	5910.55	5811.1	5873.85	
2013-09-26	5872.8	5917.65	5864.1	5882.25	
2013-09-27	5905.55	5909.2	5819.3	5833.2	
2013-09-30	5801.05	5810.2	5718.5	5735.3	
2013-10-01	5756.1	5786.45	5700.95	5780.05	
2013-10-03	5819.1	5917.6	5802.7	5909.7	
2013-10-04	5891.3	5950.45	5885.0	5907.3	
2013-10-07	5889.05	5912.0	5825.85	5906.15	
2013-10-08	5975.0	5981.7	5913.0	5928.4	
2013-10-09	5893.25	6015.5	5877.1	6007.45	
2013-10-10	6001.05	6033.95	5979.8	6020.95	
2013-10-11	6104.85	6107.6	6046.4	6096.2	
2013-10-14	6093.0	6124.1	6082.9	6112.7	
2013-10-15	6147.55	6156.3	6056.55	6089.05	
2013-10-17	6098.5	6110.75	6032.55	6045.85	
2013-10-18	6070.9	6201.45	6070.9	6189.35	
2013-10-21	6202.0	6218.95	6163.3	6204.95	
2013-10-22	6192.3	6220.1	6181.8	6202.8	
2013-10-23	6209.55	6217.95	6116.6	6178.35	
2013-10-24	6162.8	6252.45	6142.95	6164.35	
2013-10-25	6154.0	6174.75	6125.95	6144.9	
2013-10-28	6155.1	6168.75	6094.1	6101.1	
2013-10-29	6107.55	6228.05	6079.2	6220.9	
2013-10-30	6230.8	6269.2	6222.6	6251.7	
2013-10-31	6237.15	6309.05	6235.9	6299.15	
2013-11-01	6289.75	6332.6	6286.95	6307.2	
2013-11-03	6332.05	6342.95	6311.15	6317.35	
2013-11-05	6282.15	6304.75	6244.3	6253.15	
2013-11-06	6260.55	6269.7	6208.7	6215.15	
2013-11-07	6228.9	6288.95	6180.8	6187.25	
2013-11-08	6170.15	6185.15	6120.95	6140.75	
2013-11-11	6110.4	6141.65	6067.75	6078.8	
2013-11-12	6087.25	6108.7	6011.75	6018.05	
2013-11-13	5998.85	6042.25	5972.45	5989.6	
2013-11-14	6037.0	6101.65	6036.65	6056.15	
2013-11-18	6111.05	6196.8	6110.4	6189.0	
2013-11-19	6197.25	6212.4	6180.2	6203.35	
2013-11-20	6186.85	6204.35	6106.95	6122.9	
2013-11-21	6096.5	6097.35	5985.4	5999.05	
2013-11-22	6027.35	6049.6	5972.8	5995.45	
2013-11-25	6035.95	6123.5	6035.95	6115.35	
2013-11-26	6099.25	6112.7	6047.75	6059.1	
2013-11-27	6062.7	6074.0	6030.3	6057.1	
2013-11-28	6092.0	6112.95	6068.3	6091.85	
2013-11-29	6103.9	6182.5	6103.8	6176.1	
2013-12-02	6171.15	6228.7	6171.15	6217.85	
2013-12-03	6204.25	6225.4	6191.4	6201.85	
2013-12-04	6187.95	6209.15	6149.9	6160.95	
2013-12-05	6262.45	6300.55	6232.0	6241.1	
2013-12-06	6234.4	6275.35	6230.75	6259.9	
2013-12-09	6415.0	6415.25	6345.0	6363.9	
2013-12-10	6354.7	6362.25	6307.55	6332.85	
2013-12-11	6307.2	6326.6	6280.25	6307.9	
2013-12-12	6276.75	6286.85	6230.55	6237.05	
2013-12-13	6201.3	6208.6	6161.4	6168.4	
2013-12-16	6168.35	6183.25	6146.05	6154.7	
2013-12-17	6178.2	6190.55	6133.0	6139.05	
2013-12-18	6129.95	6236.0	6129.95	6217.15	
2013-12-19	6253.9	6263.75	6150.7	6166.65	
2013-12-20	6179.95	6284.5	6170.35	6274.25	
2013-12-23	6267.2	6317.5	6266.95	6284.5	
2013-12-24	6296.45	6301.5	6262.0	6268.4	
2013-12-26	6270.1	6302.75	6259.45	6278.9	
2013-12-27	6292.8	6324.9	6289.4	6313.8	
2013-12-30	6336.4	6344.05	6273.15	6291.1	
2013-12-31	6307.35	6317.3	6287.3	6304.0	
